countryid,country,year,ama_exchange_rate,imf_based_exchange_rate,population,currency,per_capita_gni,agriculture_hunting_forestry_fishing_,changes_in_inventories,construction_,exports_of_goods_and_services,final_consumption_expenditure,general_government_final_consumption_expenditure,gross_capital_formation,gross_fixed_capital_formation_,household_consumption_expenditure_,imports_of_goods_and_services,manufacturing_,mining_manufacturing_utilities_,other_activities_,total_value_added,transport_storage_and_communication_,wholesale_retail_trade_restaurants_and_hotels_,gross_national_income,gross_domestic_product_,income_group,development_status,export_dependency,import_dependency,trade_openness,investment_ratio,government_share,household_share,agriculture_share,services_share,gdp_per_person,investment_per_person,exports_per_person,imports_per_person,gdp_group,population_group,gni_group,trade_group,investment_group,export_group,import_group,government_group,consumption_group,agriculture_group,services_group
729, Sudan ,2021,208.6986672,361.875,45657202.0, Sudanese Pound ,745.0,7074807530.0,35765693.0,1219462716.0,2573536170.0,34150188158.0,2773094077.0,4928295726.0,4892530033.0,31377094081.0,5784766937.0,3351615732.0,6766892743.0,11575522580.0,35850670576.0,3170408748.0,6043576260.0,34023148464.0,35867261255.0,Low Income,Under-developed,0.0717516777125335,0.1612826498202058,0.2330343275327393,0.1374037368217787,0.07731546764288903,0.8748115407508551,0.1972497280932971,0.32273226822932677,785.5772952315388,107.94125592715909,56.36648890573715,126.69998781353269,High,Very High,Low,Low,Low,Low,Low,Low,Very High,Very High,Medium
144, Sri Lanka ,2021,197.0408333,197.0408333,21773441.0, Sri Lanka Rupee ,3823.0,7686523521.0,1164834700.0,5823600015.0,15131954882.0,68133857195.0,8172351755.0,23628752078.0,22463917378.0,59961505441.0,21585804973.0,15343002508.0,17928111347.0,29360989297.0,80477307827.0,9307964085.0,10370119561.0,83245207212.0,85308759183.0,Lower Middle Income,Developing,0.17737867748773256,0.25303151962033854,0.4304101971080711,0.276979202420619,0.09579733468481341,0.7028763050271736,0.0901023950484529,0.34417320774782695,3918.019167618017,1085.209824115536,694.9730583236706,991.3823438840006,High,High,Medium,Low,High,Low,Low,Low,High,High,High
728, South Sudan ,2021,1003.462331,306.3546199,10748272.0, South Sudanese Pound ,386.0,171289883.0,,256063497.0,1490507224.0,3128247220.0,293770882.0,701875583.0,701875583.0,2834476338.0,2017971729.0,83532862.0,1951495603.0,1143966358.0,4245434505.0,374170883.0,348448282.0,4144495715.0,4304069241.0,Low Income,Under-developed,0.34630186935693863,0.46885205976174027,0.8151539291186789,0.16307255847885185,0.06825421840373223,0.6585573277955544,0.03979719502844308,0.26578716418005693,400.4429029149988,65.30124870304734,138.67412585018317,187.74847984866776,Low,High,Low,High,Low,High,High,Low,High,Medium,Medium
112, Belarus ,2021,2.538675,2.538675,9578167.0, Belarussian Ruble ,6842.0,4640651127.0,1464011738.0,3480828779.0,49184016465.0,46363792530.0,11300874669.0,16881863571.0,15417851832.0,35062917861.0,45444352270.0,15592478360.0,18450004825.0,17918641417.0,59519285848.0,8547218923.0,6481940776.0,65534268073.0,68206172117.0,Upper Middle Income,Developing,0.7211080014962629,0.6662791776680465,1.3873871791643093,0.24751225654536171,0.16568697990578657,0.5140725065299592,0.06803858042406317,0.26271290208549736,7121.004688788576,1762.5359393921613,5135.013459777847,4744.5771482163545,High,High,High,Very High,High,Very High,Very High,Medium,Low,High,Medium
116, Cambodia ,2021,4098.722795,4098.722795,16589023.0, Riel ,1523.0,6058766822.0,266694909.0,4158145204.0,15687901596.0,29179862034.0,1962663605.0,6800720190.0,6534025281.0,27217198429.0,22886955112.0,4802399350.0,5585717982.0,4098187361.0,24713688223.0,1765493304.0,3047377549.0,25257053702.0,26669490942.0,Lower Middle Income,Developing,0.5882340097948465,0.858169927644058,1.4464039374389046,0.25499999999212586,0.07359209102522209,1.0205368556974386,0.2271796951496533,0.15366575124784398,1607.6589285577577,409.95302676956925,945.6796579280166,1379.6445463967348,Medium,High,Low,Very High,High,Very High,Very High,Low,Very High,Very High,Low
756, Switzerland ,2021,0.913845833,0.913845833,8691406.0, Swiss Franc ,90045.0,5069009269.0,-20823814374.0,39254346512.0,569000000000.0,501000000000.0,94712032208.0,191000000000.0,212000000000.0,407000000000.0,448000000000.0,153000000000.0,169000000000.0,381000000000.0,790000000000.0,64280177275.0,132000000000.0,783000000000.0,813000000000.0,High Income,Developed,0.6998769987699877,0.5510455104551045,1.2509225092250922,0.23493234932349324,0.11649696458548585,0.5006150061500615,0.006234943750307503,0.46863468634686345,93540.6768479116,21975.730969189564,65466.968175229646,51545.17002197343,Very High,High,Very High,Very High,High,Very High,High,Low,Low,Low,Very High
120, Cameroon ,2021,554.530675,554.530675,27198628.0, CFA Franc BEAC ,1636.0,7803535845.0,,2608851886.0,7883872847.0,38600687461.0,5530033442.0,8139975730.0,8231323680.0,33070654019.0,9256886994.0,6026341212.0,8269356068.0,10265798229.0,41887132752.0,5608048443.0,7331542280.0,44501391743.0,45367649044.0,Lower Middle Income,Developing,0.17377741657615525,0.2040415844564079,0.37781900103256316,0.1794224717729017,0.12189376259361984,0.7289479335137311,0.17200661725785502,0.22628014555137457,1668.0124101848078,299.27890958323337,289.86288745888214,340.34389506706,High,Very High,Low,Low,Low,Low,Low,Low,High,Very High,Low
752, Sweden ,2021,8.576566716,8.576566716,10467097.0, Swedish Krona ,62469.0,8200134428.0,1626758173.0,37899897565.0,289000000000.0,444000000000.0,165000000000.0,165000000000.0,163000000000.0,279000000000.0,262000000000.0,80588074795.0,106000000000.0,272000000000.0,564000000000.0,74236582199.0,65556768648.0,654000000000.0,636000000000.0,High Income,Developed,0.45440251572327045,0.4119496855345912,0.8663522012578616,0.25943396226415094,0.25943396226415094,0.4386792452830189,0.012893293125786163,0.4276729559748428,60761.83300871292,15763.68309188307,27610.329779116408,25030.818000444633,Very High,High,Very High,High,High,High,Medium,Very High,Low,Low,Very High
400, Jordan ,2021,0.71,0.71,11148278.0, Jordanian Dinar ,4038.0,2373239437.0,1512424752.0,1219718310.0,13817299977.0,43624509737.0,8392473886.0,11033963297.0,9521538545.0,35232035851.0,23183070128.0,7809859155.0,9735211268.0,19753521127.0,41030985915.0,3788732394.0,4160563380.0,45011408451.0,45243661972.0,Lower Middle Income,Developing,0.30539747170666975,0.5124048124651654,0.8178022841718352,0.2438786520823315,0.18549501786999162,0.7787175996674207,0.052454627533658295,0.43660305700331875,4058.354301175482,989.7459766432089,1239.4111428688807,2079.520274611021,High,High,Medium,High,High,Medium,High,High,Very High,Medium,Very High
516, Namibia ,2021,14.778675,14.778675,2530151.0, Namibian Dollar ,4760.0,1149835034.0,186119947.0,221860498.0,3908420106.0,12415155938.0,3177372231.0,1948248804.0,1762128857.0,9237783707.0,6035644872.0,1344644231.0,2842261513.0,5210972478.0,11387850542.0,548550575.0,1414370444.0,12044062492.0,12236251093.0,Upper Middle Income,Developing,0.3194131990504749,0.49325931824436126,0.8126725172948361,0.1592194201632995,0.25966876675305245,0.7549521202850001,0.09396955205159094,0.42586348043977656,4836.174241379269,770.0128585210922,1544.737885604456,2385.4880092136796,Medium,Medium,Medium,High,Low,Medium,High,Very High,Very High,High,High
376, Israel ,2021,3.230198323,3.230198323,8900059.0, New Israeli Sheqel ,53302.0,5137600696.0,8013534655.0,27810713649.0,143000000000.0,350000000000.0,107000000000.0,110000000000.0,102000000000.0,243000000000.0,122000000000.0,53130406415.0,60085309574.0,229000000000.0,437000000000.0,67973553853.0,47347577109.0,474000000000.0,482000000000.0,High Income,Developed,0.2966804979253112,0.25311203319502074,0.549792531120332,0.22821576763485477,0.22199170124481327,0.504149377593361,0.010658922605809128,0.475103734439834,54156.94435284081,12359.468628241679,16067.309216714182,13707.774296777134,Very High,High,Very High,Low,Medium,Medium,Low,Very High,Low,Low,Very High
534, Sint Maarten (Dutch part) ,2021,1.79,1.79,44042.0, Netherlands Antillian Guilder ,25320.0,,,28190674.0,1180649816.0,989821508.0,209703792.0,181881242.0,181881242.0,780117716.0,1198509739.0,15405434.0,45657947.0,639267526.0,1093433183.0,144820260.0,235496777.0,1115132401.0,1153842827.0,High Income,Developed,1.0232327907863312,1.0387114353487246,2.0619442261350556,0.1576308642251498,0.18174381041587045,0.676103969921373,,0.5540334532928548,26198.692770537215,4129.722582988965,26807.361518550475,27212.88177194496,Low,Low,Very High,Very High,Low,Very High,Very High,High,High,,Very High
20, Andorra ,2021,0.845494139,0.845494139,79034.0, Euro ,42066.0,17681968.0,35735687.0,258133073.0,1161415331.0,2582368940.0,712512626.0,692900972.0,657165286.0,1869856314.0,1112037714.0,135104426.0,152881012.0,1805252017.0,3067862781.0,170468361.0,663446350.0,3324647529.0,3324647529.0,High Income,Developed,0.34933487561291493,0.334482890080827,0.6838177656937419,0.20841336290719917,0.21431223002888136,0.5624224215318315,0.005318448901955766,0.5429904978657965,42066.04156439001,8767.12518662854,14695.135397423894,14070.371156717361,Low,Low,Very High,Medium,Medium,High,Medium,High,Medium,Low,Very High
533, Aruba ,2021,1.79,1.79,106537.0, Aruban Guilder ,27927.0,841446.0,,152546052.0,2154231633.0,2485214821.0,675350387.0,620125160.0,620125160.0,1809864434.0,2133552215.0,105320256.0,137847616.0,1403351489.0,2767543410.0,247731699.0,825225108.0,2975259102.0,3126019399.0,High Income,Developed,0.6891293232822321,0.6825140674694834,1.3716433907517156,0.1983753396406866,0.21604164939476755,0.5789677551517971,0.00026917491307609125,0.44892603336016595,29342.100856979265,5820.7492232745435,20220.502107249125,20026.396603996734,Low,Low,Very High,Very High,Medium,Very High,Very High,High,Medium,Low,Very High
380, Italy ,2021,0.845494139,0.845494139,59240329.0, Euro ,36216.0,40667342822.0,-374219034.0,94194975857.0,689000000000.0,1640000000000.0,417000000000.0,422000000000.0,423000000000.0,1220000000000.0,639000000000.0,314000000000.0,380000000000.0,925000000000.0,1890000000000.0,167000000000.0,283000000000.0,2150000000000.0,2110000000000.0,High Income,Developed,0.32654028436018956,0.3028436018957346,0.6293838862559241,0.2,0.1976303317535545,0.5781990521327014,0.01927362219052133,0.43838862559241704,35617.62798447659,7123.525596895318,11630.59037028643,10786.570749801203,Very High,Very High,Very High,Medium,Medium,Medium,Medium,High,Medium,Low,Very High
531, Curaçao ,2021,1.79,1.79,190338.0, Netherlands Antillian Guilder ,15409.0,5246814.0,299200138.0,110452876.0,1490339596.0,2311549767.0,442696952.0,947224151.0,648024013.0,1868852815.0,2049501071.0,105058769.0,274983838.0,1417738280.0,2393721955.0,178715013.0,406585134.0,2932918666.0,2699612444.0,High Income,Developed,0.5520568699823344,0.7591834433698439,1.3112403133521784,0.35087412384145905,0.16398537241295957,0.6922670767626673,0.0019435434192271786,0.5251636334507873,14183.255282707605,4976.537270539777,7829.963517531969,10767.692583719489,Low,Low,High,Very High,Very High,Very High,Very High,Medium,High,Low,Very High
124, Canada ,2021,1.253876902,1.253876902,38155012.0, Canadian Dollar ,51741.0,35298145664.0,-2449203741.0,141000000000.0,611000000000.0,1520000000000.0,431000000000.0,472000000000.0,474000000000.0,1080000000000.0,609000000000.0,196000000000.0,336000000000.0,963000000000.0,1850000000000.0,144000000000.0,235000000000.0,1970000000000.0,1990000000000.0,High Income,Developed,0.307035175879397,0.3060301507537688,0.6130653266331658,0.2371859296482412,0.21658291457286433,0.542713567839196,0.017737761640201005,0.48391959798994977,52155.66437248139,12370.589740608651,16013.623583711624,15961.205830573452,Very High,Very High,Very High,Medium,High,Medium,Medium,Very High,Medium,Low,Very High
748, Eswatini ,2021,14.78343514,14.78343514,1192271.0, Lilangeni ,3586.0,401475827.0,,129308540.0,2171065349.0,4038213850.0,1038266485.0,695918806.0,695918806.0,2999947365.0,2121942052.0,1343387904.0,1436448963.0,1551028032.0,4468238600.0,235885112.0,714092126.0,4275073609.0,4732011477.0,Lower Middle Income,Developing,0.45880390602442317,0.4484228456151735,0.9072267516395967,0.14706617035535985,0.21941334885735317,0.6339687423797007,0.0848425302752071,0.3277735144005442,3968.905959299522,583.6917999347464,1820.9495567702309,1779.7481042481113,Low,Medium,Medium,High,Low,High,High,Very High,High,High,High
96, Brunei Darussalam ,2021,1.343806963,1.343806963,445373.0, Brunei Dollar ,31650.0,175962217.0,26356911.0,342150645.0,11228856094.0,6577102180.0,3144173562.0,4380191225.0,4353834313.0,3432928618.0,9377938267.0,2593216844.0,8440142048.0,3790512870.0,14228723346.0,534093395.0,945862170.0,14096162741.0,14006497000.0,High Income,Developed,0.8016891085615483,0.6695420180363442,1.4712311265978923,0.312725674735089,0.22447965126469524,0.24509544520660662,0.01256289970290216,0.2706253298023053,31448.91360724606,9834.882727511547,25212.25151502224,21056.36908164617,Medium,Low,Very High,Very High,Very High,Very High,Very High,Very High,Low,Low,Medium
100, Bulgaria ,2021,1.653775,1.653775,6885868.0, Bulgarian Lev ,11889.0,3670813744.0,3972849995.0,2765491073.0,51549334099.0,64932351741.0,15924294417.0,17714501670.0,13741651676.0,49008057323.0,50138561775.0,9644540521.0,14757388399.0,29630270140.0,73533158985.0,9131230065.0,13577965564.0,81866102100.0,84057565267.0,Upper Middle Income,Developing,0.6132622796682128,0.5964788727313257,1.2097411523995385,0.21074250263770727,0.18944510665301995,0.5830297031246512,0.0436702363712302,0.35249974283555047,12207.25771493151,2572.588041188126,7486.250694756275,7281.371320943126,High,High,High,Very High,Medium,Very High,High,High,Medium,Medium,High
768, Togo ,2021,554.530675,554.530675,8644829.0, CFA Franc BCEAO ,946.0,1551643814.0,146766815.0,221505564.0,2356278736.0,6957830808.0,1029319938.0,1935956303.0,1789189489.0,5928510871.0,3131487428.0,1022864633.0,1428089154.0,2439966491.0,7346452404.0,1026978396.0,678268985.0,8181907157.0,8160194303.0,Low Income,Under-developed,0.28875277334189725,0.3837515764604705,0.6725043498023677,0.23724389776947694,0.12613914568450688,0.7265158954389668,0.19014790045251206,0.2990083814674578,943.939354150325,223.94385163662577,272.56510637746567,362.2382152382656,Medium,High,Low,Medium,High,Medium,Medium,Medium,High,Very High,Medium
764, Thailand ,2021,31.97709344,31.97709344,71601103.0, Baht ,6818.0,43250334885.0,27969771600.0,13732548920.0,295000000000.0,355000000000.0,91957575987.0,147000000000.0,119000000000.0,263000000000.0,296000000000.0,137000000000.0,162000000000.0,149000000000.0,506000000000.0,37323185804.0,101000000000.0,488000000000.0,506000000000.0,Upper Middle Income,Developing,0.5830039525691699,0.5849802371541502,1.16798418972332,0.29051383399209485,0.18173433989525692,0.5197628458498024,0.08547497012845849,0.29446640316205536,7066.930239887505,2053.040998544394,4120.0482623850085,4134.014527681228,Very High,Very High,High,Very High,Very High,Very High,High,High,Medium,High,Medium
104, Myanmar ,2021,1583.083333,1583.083333,53798084.0, Kyat ,1095.0,14925509689.0,435987944.0,3339202231.0,15381631367.0,40459842116.0,9458207735.0,16018823818.0,15582835874.0,31001634382.0,12710921584.0,13302942603.0,16574622626.0,4074947999.0,58944271231.0,7544585620.0,12485403064.0,58926127842.0,58582089718.0,Low Income,Under-developed,0.26256542641349,0.21697624043777372,0.47954166685126376,0.27344234210678964,0.16145220801322593,0.5291998720297341,0.25477940033972485,0.06955962169693525,1088.925206295451,297.7582587885472,285.91411112336266,236.27089737991412,High,Very High,Low,Low,High,Medium,Low,Medium,Medium,Very High,Low
412, Kosovo ,2021,0.845494139,0.845494139,1662009.0, Euro ,5792.0,651628408.0,288994316.0,799389338.0,3144505536.0,9023274851.0,1211556595.0,3383760890.0,3094766575.0,7811718256.0,6139441731.0,1213363822.0,1784153113.0,2259443220.0,7552701676.0,581956725.0,1476130871.0,9625975090.0,9412100728.0,Upper Middle Income,Developing,0.3340917853381477,0.6522923955473419,0.9863841808854895,0.3595117591478458,0.1287232924947082,0.8299654329836237,0.06923304656753988,0.2400572715162723,5663.086498328228,2035.9461892203954,1891.990678750837,3693.9882581863276,Medium,Medium,Medium,High,Very High,Medium,Very High,Medium,Very High,High,Low
414, Kuwait ,2021,0.301643111,0.301643111,4250114.0, Kuwaiti Dinar ,36453.0,587282629.0,,3496643117.0,71862575332.0,84305018302.0,31324032858.0,31683549794.0,31683549794.0,52980985444.0,51209218303.0,9670439734.0,71258800110.0,63075107790.0,155000000000.0,9844694498.0,7106357710.0,155000000000.0,137000000000.0,High Income,Developed,0.524544345489051,0.373789914620438,0.898334260109489,0.23126678681751825,0.22864257560583942,0.3867225214890511,0.004286734518248175,0.46040224664233576,32234.429476479923,7454.752929921409,16908.38771195314,12048.90464185196,High,Medium,Very High,High,Medium,High,Medium,Very High,Low,Low,Very High
388, Jamaica ,2021,150.7901059,150.7901059,2827695.0, Jamaican Dollar ,5023.0,1222560147.0,44354634.0,1198152311.0,4410860416.0,14839899394.0,2228457833.0,3295863515.0,3251508881.0,12611441561.0,7272035896.0,1201536599.0,1870383509.0,4813050428.0,12825255016.0,866934664.0,2854173958.0,14203940166.0,14657583648.0,Upper Middle Income,Developing,0.30092684591991764,0.4961278796449001,0.7970547255648177,0.22485722027243654,0.152034461239733,0.8604038608178646,0.08340802797784586,0.3283658850998085,5183.580141422607,1165.565421659691,1559.8784225314257,2571.7186245334096,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Very High,High,High
12, Algeria ,2021,135.0640583,135.0640583,44177969.0, Algerian Dinar ,3618.0,19903888815.0,5017619109.0,18179521853.0,43703706766.0,101000000000.0,28479079094.0,62001690926.0,56984071817.0,72544836287.0,43256511555.0,7028516777.0,46390579976.0,35862982793.0,157000000000.0,15738457930.0,21304705600.0,160000000000.0,163000000000.0,Lower Middle Income,Developing,0.268120900404908,0.2653773715030675,0.5334982719079755,0.3803784719386503,0.17471827665030676,0.4450603453190184,0.12210974733128835,0.2200182993435583,3689.6218565412096,1403.4527238225912,989.2647343294573,979.1421501291741,High,Very High,Medium,Low,Very High,Medium,Low,High,Low,High,Low
882, Samoa ,2021,2.556092342,2.556092342,218764.0, Tala ,3825.0,79620468.0,12552032.0,37057344.0,97807382.0,876331705.0,160831519.0,285019838.0,272467806.0,715500186.0,430195258.0,42131172.0,62660559.0,320009715.0,777981397.0,62978113.0,215655199.0,836816618.0,857261321.0,Lower Middle Income,Developing,0.1140928438085917,0.5018251115052933,0.6159179553138849,0.33247719338080345,0.18761084287856258,0.8346348639238326,0.09287770957299496,0.3732930754728406,3918.6581018814795,1302.864447532501,447.09084675723614,1966.4810389277943,Low,Low,Medium,Medium,Very High,Low,High,High,Very High,High,High
524, Nepal ,2021,118.1340816,118.1340816,30034989.0, Nepalese Rupee ,1212.0,7719330708.0,2147188107.0,1844562571.0,1886115402.0,33416307352.0,3041120438.0,12955729840.0,10808541733.0,30375186914.0,13976694541.0,1689281561.0,2399829675.0,11245403031.0,31002888710.0,2349367580.0,5444395145.0,36404290306.0,36207179306.0,Lower Middle Income,Developing,0.05209230429301755,0.38601997749887906,0.4381122817918966,0.35782212501301,0.0839921942634191,0.8389271822941048,0.21319889745514659,0.31058489632569886,1205.5000022140844,431.3545724954319,62.797272940569414,465.34708372957954,High,Very High,Low,Low,Very High,Low,Medium,Low,Very High,Very High,Medium
392, Japan ,2021,109.7543238,109.7543238,124612530.0, Yen ,41162.0,51411331187.0,-4100977385.0,276000000000.0,910000000000.0,3720000000000.0,1060000000000.0,1250000000000.0,1250000000000.0,2660000000000.0,936000000000.0,995000000000.0,1150000000000.0,2210000000000.0,4910000000000.0,491000000000.0,733000000000.0,5130000000000.0,4940000000000.0,High Income,Developed,0.18421052631578946,0.18947368421052632,0.3736842105263158,0.25303643724696356,0.2145748987854251,0.5384615384615384,0.01040715206214575,0.4473684210526316,39642.88342432338,10031.093983887495,7302.636420270096,7511.283175134957,Very High,Very High,Very High,Low,High,Low,Low,High,Medium,Low,Very High
520, Nauru ,2021,1.33122426,1.33122426,12511.0, Australian Dollar ,17434.0,3702092.0,-83799.0,4626287.0,7329761.0,239214014.0,109260660.0,32553433.0,32637232.0,129953354.0,137508219.0,30278964.0,51661453.0,29391113.0,153159094.0,29646810.0,34131340.0,218119496.0,155015921.0,High Income,Developed,0.04728392382354068,0.8870586847656764,0.9343426085892171,0.21000057794063617,0.704835085939334,0.8383226262288246,0.023882011448359552,0.18960060883036653,12390.370154264247,2601.984893293901,585.8653185197027,10990.985452801535,Low,Low,High,High,Medium,Low,Very High,Very High,Very High,Medium,Low
398, Kazakhstan ,2021,425.9075,425.9075,19196465.0, Tenge ,9168.0,9867478032.0,6341743219.0,11236108545.0,66124956710.0,122000000000.0,22523101847.0,51600077482.0,45258334263.0,99444287785.0,47301125244.0,26808522273.0,57124996625.0,50546691476.0,182000000000.0,17270276997.0,35572386727.0,176000000000.0,193000000000.0,Upper Middle Income,Developing,0.3426163560103627,0.24508355048704664,0.5876999064974093,0.2673579144145078,0.1167000095699482,0.5152553771243523,0.05112682918134715,0.2618999558341969,10053.934409277957,2687.998935324811,3444.6423708740126,2464.05394138973,High,High,High,Medium,High,Medium,Low,Low,Medium,Medium,Low
496, Mongolia ,2021,2849.288615,2849.288615,3347782.0, Tugrik ,3889.0,1991635340.0,1449229809.0,415859697.0,9031863589.0,10094606940.0,2201253993.0,5454544267.0,4005314458.0,7893352947.0,9106679262.0,1147118015.0,5171469441.0,3624201370.0,13551593441.0,759634980.0,1588792612.0,13021197490.0,15098022752.0,Lower Middle Income,Developing,0.5982149939337964,0.6031703231334486,1.201385317067245,0.3612754038456757,0.1457975013786759,0.5228070639881892,0.13191365337796784,0.2400447680819603,4509.858393407934,1629.3009123652616,2697.864911454808,2720.2127444379594,Medium,Medium,Medium,Very High,Very High,Very High,Very High,Medium,Medium,High,Low
422, Lebanon ,2021,5863.748727,1507.5,5592631.0, Lebanese Pound ,6521.0,1543120948.0,255430757.0,377999642.0,16948666342.0,49691394336.0,1535430955.0,3339739469.0,3084308712.0,48155963381.0,35206818890.0,2253175492.0,2612229776.0,24328055726.0,37745943500.0,2133764814.0,6750772594.0,36468548455.0,37944879049.0,Upper Middle Income,Developing,0.44666544647865114,0.9278411151221694,1.3745065616008205,0.08801555184000555,0.04046477399538489,1.2691030934322902,0.040667436204165935,0.6411420021812178,6784.799327722498,597.1678569531942,3030.5354209852217,6295.215774114187,High,Medium,Medium,Very High,Low,High,Very High,Low,Very High,Medium,Very High
492, Monaco ,2021,0.845494139,0.845494139,36686.0, Euro ,234317.0,,67772583.0,784866470.0,2531460816.0,6611774524.0,2084526807.0,2151333519.0,2083560936.0,4527247716.0,2698412286.0,291190664.0,291190664.0,4868868760.0,8596156574.0,641400070.0,2009830609.0,8596156574.0,8596156574.0,High Income,Developed,0.2944875182539922,0.31390915960763655,0.6083966778616288,0.2502669071323037,0.24249521155825332,0.5266595224304252,,0.5664006603516759,234317.0848279998,58641.81210816115,69003.45679550782,73554.2791800687,Medium,Low,Very High,Medium,High,Medium,Medium,Very High,Medium,,Very High
404, Kenya ,2021,109.6377466,109.6377466,53005614.0, Kenyan Shilling ,2051.0,24748900929.0,772977112.0,7729288852.0,11662727161.0,96700904169.0,13374838234.0,22399965296.0,21626988183.0,83326065935.0,22179797338.0,7993777955.0,11024100124.0,34909311590.0,104000000000.0,15304348594.0,9829675795.0,109000000000.0,110000000000.0,Lower Middle Income,Developing,0.10602479237272727,0.20163452125454545,0.3076593136272727,0.20363604814545455,0.12158943849090909,0.7575096903181818,0.22499000844545455,0.3173573780909091,2075.2518780369187,422.59609134987096,220.02814948997667,418.4424189105705,High,Very High,Low,Low,Medium,Low,Low,Low,Very High,Very High,Medium
512, Oman ,2021,0.3845,0.3845,4520471.0, Rial Omani ,18184.0,1870357633.0,-2831383678.0,6918675147.0,46324248882.0,58607387521.0,19525971532.0,19762822536.0,22594206213.0,39081415990.0,36502257547.0,8046658127.0,37736169160.0,30892949194.0,91085445568.0,4690590479.0,8976703956.0,82199438075.0,88191977477.0,High Income,Developed,0.5252660186022149,0.41389544254770333,0.9391614611499183,0.22408866544753506,0.22140303563430438,0.44314026182474736,0.021207797880343247,0.3502920569170446,19509.466486346224,4371.850308518736,10247.659786336424,8074.879265235857,High,Medium,High,High,Medium,High,Medium,Very High,Low,Low,High
408, D.P.R. of Korea ,2021,106.9775,106.9775,25606518.0, North Korean Won ,662.0,3986607750.0,,1708546179.0,983898021.0,17632967514.0,,,,,1866412805.0,3065332850.0,5544399854.0,5326643968.0,16750452731.0,150754075.0,33500905.0,16941428838.0,16750452731.0,Low Income,Under-developed,0.05873859272944328,0.11142461848483873,0.17016321121428202,,,,0.2380000000013134,0.31799999997265743,654.1480075893177,,38.42373340256571,72.88819217825711,Medium,High,Low,Low,,Low,Low,,,Very High,Medium
508, Mozambique ,2021,65.465,65.465,32077072.0, Metical ,481.0,4337879339.0,3647281945.0,204911964.0,4951390235.0,13824421805.0,3000837876.0,7860583422.0,4213301478.0,10823583928.0,10859636829.0,1231646370.0,3250859669.0,3311047331.0,14117206932.0,1357103287.0,1655405341.0,15436765197.0,15776758633.0,Low Income,Under-developed,0.3138407799839984,0.688331303128709,1.0021720831127074,0.4982381745739673,0.19020623600865605,0.6860461124987028,0.274953774720653,0.20986866871844853,491.8391127781239,245.05302173465208,154.35917078092413,338.5482574282341,Medium,Very High,Low,High,Very High,Medium,Very High,High,High,Very High,Low
410, Republic of Korea ,2021,1143.951667,1143.951667,51830139.0, Won ,35329.0,32409935734.0,9406341468.0,93300620219.0,761000000000.0,1160000000000.0,329000000000.0,581000000000.0,572000000000.0,836000000000.0,696000000000.0,461000000000.0,494000000000.0,730000000000.0,1650000000000.0,143000000000.0,158000000000.0,1830000000000.0,1810000000000.0,High Income,Developed,0.42044198895027624,0.38453038674033146,0.8049723756906078,0.32099447513812157,0.18176795580110497,0.46187845303867403,0.017906041841988952,0.40331491712707185,34921.766271936875,11209.694035356533,14682.576869029814,13428.48029020335,Very High,Very High,Very High,High,Very High,High,Medium,High,Low,Low,High
504, Morocco ,2021,8.988484024,8.988484024,37076584.0, Moroccan Dirham ,3801.0,17195224421.0,5545651510.0,8014032156.0,47048311914.0,111000000000.0,26532394045.0,44367548402.0,38821896892.0,84950921418.0,60032592654.0,21919602846.0,29246978611.0,47950466268.0,128000000000.0,7919577963.0,17784645283.0,141000000000.0,143000000000.0,Lower Middle Income,Developing,0.32900917422377624,0.41980834023776226,0.7488175144615384,0.3102625762377622,0.1855412170979021,0.5940623875384615,0.12024632462237762,0.3353179459300699,3856.881745092806,1196.6460664768902,1268.949478031741,1619.1511239007348,High,Very High,Medium,Medium,Very High,Medium,Medium,High,Medium,High,High
762, Tajikistan ,2021,11.30885,11.30885,9750064.0, Somoni ,1047.0,2111921194.0,525102107.0,708268303.0,2162310547.0,7995586536.0,1027192637.0,2978645042.0,2453542934.0,6968393899.0,4260262550.0,806120870.0,1588561171.0,1522046892.0,7890395575.0,705836579.0,1253761435.0,10213147997.0,8746309306.0,Low Income,Under-developed,0.24722548349812498,0.4870926011131855,0.7343180846113104,0.34056022235077354,0.11744298092629106,0.7967239272248989,0.2414642702552509,0.17402161743306635,897.0514763800525,305.5000502560804,221.77398497076533,436.947136962383,Medium,High,Low,Medium,Very High,Medium,High,Low,Very High,Very High,Low
108, Burundi ,2021,1975.950881,1975.950881,12551213.0, Burundi Franc ,312.0,1322658220.0,24683459.0,133840983.0,334814542.0,4191047964.0,895077681.0,497801411.0,473117951.0,3295970283.0,1174110406.0,484259285.0,526095459.0,1191547645.0,3524631734.0,148719389.0,201770037.0,3910535099.0,3899747783.0,Low Income,Under-developed,0.0858554349231359,0.3010734209833385,0.3869288559064744,0.12764964266921155,0.2295219411116465,0.8451752437344741,0.33916506748610925,0.3055447970748933,310.70684427074895,39.66161764603947,26.675871248460208,93.5455725275318,Low,High,Low,Low,Low,Low,Medium,Very High,Very High,Very High,Medium
